TAREAS ESTANDAR DE CORRECTIVO;;;;CORRECTIVE TASKS;;;CAMBIOS
FRE010204;FRE010204T70;    Filtro de partículas;"Reparación o sustitución de elementos pertenecientes a Filtros de particulas en Panel de filtros como juntas, resortes, elemento filtrante, etc…  
Se incluyen limpieza o engrase de elementos en Filtros  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del Sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Filtro de particulas pertenezca a la parte de filtrado";FRE010204T70;Particles filter;"Repair or replacement of elements belonging to the particulate filters on the filter panel such as joints, springs, filter element, etc...
Includes internal filter cleaning or greasing 
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the particulate filter belongs to the filter part";
FRE010204;FRE010204T71;    Filtro de partículas;"Sustitución y reparación posterior de Filtros de particulas en Panel de filtros  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Filtro de particulas pertenezca a la parte de filtrado";FRE010204T71;Particles filter;"Replacement and subsequent repair of the particulate filter on the filter panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the particulate filter belongs to the filter part";
FRE010205;FRE010205T70;    Depósito Auxiliar;"Sustitución y reparación de elementos pertenecientes a Depósitos auxiliares internos o externos al Panel de filtros como juntas, bridas de sujeción y tornillería  
Se incluyen Depósitos de control o referencia";FRE010205T70;Auxiliary tank;"Replacement and repair of elements belonging to the auxiliary reservoirs, internal or external to the filter panel, such as joints, clamps and fasteners
Includes control or reference reservoirs";
FRE010205;FRE010205T71;    Depósito Auxiliar;Sustitución y reparación posterior de Depósitos auxiliares de freno internos o externos al Panel de filtros;FRE010205T71;Auxiliary tank;Replacement and subsequent repair of auxiliary brake reservoirs, internal or external to the filter panel;
FRE010206;FRE010206T70;    Aparellaje eléctrico;Reparación o sustitución de cableado, conectores, regletas, sujeciones, pines, etc… internos en Panel de filtros;FRE010206T70;Electrical gear;Repair or replacement of internal wiring, connectors, terminal blocks, fixings, pins, etc... of the filter panel;
FRE0103;FRE0103T70;Panel freno de estacionamiento;Reparación o sustitución de elementos pertenecientes al Panel de freno de estacionamiento y que no estén definidos en las claves subsiguientes  reparaciones mecánicas de elementos como tapas, juntas, cierres, sujeciones, etc… ;FRE0103T70;Brake parking panel;Repair or replacement of elements belonging to the parking Brake panel and that are not defined in the subsequent codes  Mechanical repairs of elements such as covers, joints, seals, fixings, etc... ;
FRE0103;FRE0103T71;Panel freno de estacionamiento;Sustitución y reparación posterior de panel de Freno de estacionamiento;FRE0103T71;Brake parking panel;Replacement and subsequent repair of the parking brake panel;
FRE0103;FRE0103T79;Panel freno de estacionamiento;Denuncias de fallos en el sistema de freno de estacionamiento del tren como aplicaciones indevidas o fallos en la aplicación de este sin encontrar anomalía despues de la revision y comprobacion pertinente.;FRE0103T79;Brake parking panel;Reports of failures in the train's parking brake system such as brake applications without a justified cause or failures in applications without finding an anomaly after the relevant inspection and check.;
FRE010301;FRE010301T62;    Toma manométrica;"Sustitución y desecho de Toma manometrica en Panel de freno de estacionamiento 
 Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Toma manometrica pertenezca a la parte de freno de estacionamiento";FRE010301T62;Pressure test point;"Replacement and disposal of the pressure test point on the parking Brake panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure test point belongs to the parking brake";
FRE010301;FRE010301T70;    Toma manométrica;"Reparación o sustitución de elementos de la Toma manometrica en Panel de estacionamiento como juntas, muelles, racor enchufable y sujeción, etc…  Se incluye limpieza o engrase de toma manometrica  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del Sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Toma manometrica pertenezca a la parte de freno de estacionamiento  ";FRE010301T70;Pressure test point;"Repair or replacement of elements of the pressure test point on the parking brake panel such as joints, springs, plug-in fitting and fixing, etc...
Includes the replacement of the ""compact"" type panel element the controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure test point belongs to the parking brake  ";
FRE010302;FRE010302T71;    Llave de aislamiento;"Sustitución y reparación posterior de Llave de aislamiento en Panel de freno de estacionamiento  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Llave de aislamiento pertenezca a la parte de freno de estacionamiento";FRE010302T71;Insulation switch;"Replacement and subsequent repair of the isolation valve on the parking Brake panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the isolation valve belongs to the parking brake";
FRE010303;FRE010303T71;    Válvula anticompound;"Sustitución y reparación posterior de la válvula anticompound que evita la superposición de freno de estacionamiento y servicio  
En algunos circuitos de freno neumático, la función anti-compound es realizada por una válvula de retencion";FRE010303T71;Anticompound valve;"Replacement and subsequent repair of the anti-compounding valve that prevents the simultaneous application of the parking and service brake
In some pneumatic brake circuits, the anti-compounding function is carried out by a check valve";
FRE010304;FRE010304T70;    Electroválvula;"Reparación o sustitución de elementos pertenecientes a Electroválvulas en Panel freno de estacionamiento como finales de carrera, juntas, muelles, sujeciones, cableado interno, bobina, etc…  
Se incluye limpieza o engrase de Electroválvula";FRE010304T70;Electrovalve;"Repair or replacement of elements belonging to the solenoid valves on the parking brake panel, such as limit switches, joints, springs, fixings, internal wiring, coil, etc...
Includes cleaning or lubrication of the solenoid valves";
FRE010304;FRE010304T71;    Electroválvula;"Sustitución y reparación posterior de Electroválvulas en el Panel de freno de estacionamiento  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Electroválvula pertenezca a la parte de freno de estacionamiento  ";FRE010304T71;Electrovalve;"Replacement and subsequent repair of the solenoid valves on the parking Brake panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the solenoid valve belongs to the parking brake  ";
FRE010305;FRE010305T16;    Presostato;"Regulación de tarado de Presostato en Panel freno de estacionamiento  
Incluye el ajuste del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Presostato pertenezca a la parte de freno de estacionamiento";FRE010305T16;Pressure switch;"Adjustment of the setting of the pressure switches on the parking brake panel
Includes the adjustment of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure switch belongs to the parking brake";
FRE010305;FRE010305T62;    Presostato;"Sustitución de Presostatos en Panel freno de estacionamiento por no ser reparable  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Presostato pertenezca a la parte de freno de estacionamiento";FRE010305T62;Pressure switch;"Replacement of the pressure switches on the parking brake panel that is beyond repair
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure switch belongs to the parking brake";
FRE010305;FRE010305T71;    Presostato;"Sustitución y reparación posterior de Presostatos en Panel freno de estacionamiento  Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Presostato pertenezca a la parte de freno de estacionamiento";FRE010305T71;Pressure switch;"Replacement and subsequent repair of the pressure switches on the parking brake panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure switch belongs to the parking brake";
FRE010306;FRE010306T70;    Aparellaje eléctrico;Reparación o sustitución de cableado, conectores, regletas, sujeciones, pines, etc… internos en Panel freno de estacionamiento ;FRE010306T70;Electrical gear;Repair or replacement of internal wiring, connectors, terminal blocks, fixings, pins, etc... of the parking brake panel ;
FRE010307;FRE010307T16;    Distensor / Regulador de presión;"Regulación de tarado de Distensores o Reguladores de presión en Panel de freno de estacionamiento  
Incluye el ajuste del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que el Distensor pertenezca a la parte de freno de estacionamiento";FRE010307T16;Pressure regulator;"Adjustment of the setting of the pressure reducing valves or pressure regulators on the parking Brake panel
Includes the adjustment of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure reducing valve belongs to the parking brake";
